entry_time,exit_time,direction,entry_price,exit_price,gross_pnl,cost,pnl,hold_hours,entry_z,exit_z,forced_exit
2021-07-06 10:00:00+00:00,2021-07-06 16:00:00+00:00,-1,34.459999999999994,0.0,34.459999999999994,6.687864027538301,27.772135972461694,6,2.4087539011734638,0.3290491965011195,
2021-07-08 13:00:00+00:00,2021-07-08 21:00:00+00:00,-1,37.769999999999996,0.0,37.769999999999996,6.687864027538301,31.082135972461696,8,2.6085165991556307,0.3290491965011195,
2021-07-14 02:00:00+00:00,2021-07-14 10:00:00+00:00,-1,28.109999999999992,0.0,28.109999999999992,6.687864027538301,21.422135972461692,8,2.0255233476427215,0.3290491965011195,
2021-07-15 01:00:00+00:00,2021-07-15 10:00:00+00:00,-1,46.58,0.0,46.58,6.687864027538301,39.892135972461695,9,3.140211272636866,0.3290491965011195,
2021-07-17 21:00:00+00:00,2021-07-17 22:00:00+00:00,1,-38.89,-11.839999999999996,27.050000000000004,6.687864027538301,20.362135972461704,1,-2.0180116266186565,-0.3855098198459656,
2021-07-20 06:00:00+00:00,2021-07-20 12:00:00+00:00,1,-48.69,-13.700000000000003,34.989999999999995,6.687864027538301,28.302135972461695,6,-2.609454055689724,-0.4977631788329237,
2021-07-28 01:00:00+00:00,2021-07-28 07:00:00+00:00,-1,27.950000000000003,0.0,27.950000000000003,6.687864027538301,21.262135972461703,6,2.0158671447191128,0.3290491965011195,
2021-07-28 13:00:00+00:00,2021-07-28 19:00:00+00:00,-1,38.5,1.8299999999999983,36.67,6.687864027538301,29.982135972461702,6,2.6525730249945982,0.43949201743990035,
2021-07-29 01:00:00+00:00,2021-07-29 06:00:00+00:00,-1,31.189999999999998,1.4399999999999977,29.75,6.687864027538301,23.0621359724617,5,2.2114052539221998,0.41595502281360275,
2021-07-29 09:00:00+00:00,2021-07-29 16:00:00+00:00,-1,31.990000000000002,0.0,31.990000000000002,6.687864027538301,25.302135972461702,7,2.2596862685402463,0.3290491965011195,
2021-07-29 19:00:00+00:00,2021-07-29 23:00:00+00:00,1,-39.93000000000001,-3.1299999999999955,36.80000000000001,6.687864027538301,30.11213597246171,4,-2.0807769456221172,0.1401497268080136,
2021-07-30 02:00:00+00:00,2021-07-30 04:00:00+00:00,-1,34.34,1.490000000000002,32.85,6.687864027538301,26.1621359724617,2,2.4015117489807576,0.4189725862272309,
2021-07-30 11:00:00+00:00,2021-07-30 13:00:00+00:00,-1,31.599999999999994,68.5,-36.900000000000006,6.687864027538301,-43.58786402753831,2,2.2361492739139486,4.463111073171334,
2021-07-30 14:00:00+00:00,2021-07-30 15:00:00+00:00,-1,66.86,74.1,-7.239999999999995,6.687864027538301,-13.927864027538295,1,4.36413499320434,4.801078175497659,
2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,-1,83.46,86.46,-3.0,6.687864027538301,-9.6878640275383,2,5.365966046528801,5.547019851346474,
2021-07-30 19:00:00+00:00,2021-07-30 21:00:00+00:00,-1,58.5,0.0,58.5,6.687864027538301,51.8121359724617,2,3.859598390445756,0.3290491965011195,
2021-07-30 23:00:00+00:00,2021-07-31 06:00:00+00:00,-1,36.34,0.4099999999999966,35.93000000000001,6.687864027538301,29.242135972461707,7,2.5222142855258736,0.35379321649286805,
2021-07-31 08:00:00+00:00,2021-07-31 14:00:00+00:00,-1,29.880000000000003,0.0,29.880000000000003,6.687864027538301,23.192135972461703,6,2.1323450924851493,0.3290491965011195,
2021-08-01 13:00:00+00:00,2021-08-01 16:00:00+00:00,-1,41.23,-5.579999999999998,46.809999999999995,6.687864027538301,40.12213597246169,3,2.817331987378681,-0.00771088045975338,
2021-08-05 14:00:00+00:00,2021-08-05 17:00:00+00:00,-1,29.369999999999997,0.0,29.369999999999997,6.687864027538301,22.682135972461698,3,2.1015659456661444,0.3290491965011195,
2021-08-05 22:00:00+00:00,2021-08-06 01:00:00+00:00,-1,36.18,83.19999999999999,-47.01999999999999,6.687864027538301,-53.70786402753829,3,2.512558082602264,5.350274716777935,
2021-08-06 02:00:00+00:00,2021-08-06 03:00:00+00:00,-1,84.17,62.0,22.17,6.687864027538301,15.482135972461702,1,5.408815447002317,4.070827829399708,
2021-08-06 04:00:00+00:00,2021-08-06 05:00:00+00:00,-1,67.09,85.17,-18.08,6.687864027538301,-24.767864027538298,1,4.378015784907029,5.469166715274874,
2021-08-06 06:00:00+00:00,2021-08-06 13:00:00+00:00,-1,70.55000000000001,70.28,0.27000000000001023,6.687864027538301,-6.4178640275382906,7,4.586831173130079,4.570536330696488,
2021-08-06 14:00:00+00:00,2021-08-06 15:00:00+00:00,-1,62.25,65.21,-2.9599999999999937,6.687864027538301,-9.647864027538294,1,4.085915646467848,4.264555400554619,
2021-08-06 16:00:00+00:00,2021-08-06 21:00:00+00:00,-1,47.480000000000004,-6.469999999999999,53.95,6.687864027538301,47.2621359724617,5,3.1945274140821684,-0.06142350922232993,
2021-08-07 05:00:00+00:00,2021-08-07 07:00:00+00:00,-1,37.14,0.0,37.14,6.687864027538301,30.4521359724617,2,2.5704953001439197,0.3290491965011195,
2021-08-07 12:00:00+00:00,2021-08-07 19:00:00+00:00,-1,34.08,0.0,34.08,6.687864027538301,27.3921359724617,7,2.3858204192298924,0.3290491965011195,
2021-08-08 08:00:00+00:00,2021-08-08 18:00:00+00:00,-1,41.650000000000006,0.0,41.650000000000006,6.687864027538301,34.9621359724617,10,2.842679520053156,0.3290491965011195,
2021-08-10 01:00:00+00:00,2021-08-10 04:00:00+00:00,-1,40.88,0.0,40.88,6.687864027538301,34.1921359724617,3,2.796209043483286,0.3290491965011195,
2021-08-15 16:00:00+00:00,2021-08-15 20:00:00+00:00,-1,41.9,0.0,41.9,6.687864027538301,35.212135972461695,4,2.857767337121295,0.3290491965011195,
2021-08-15 23:00:00+00:00,2021-08-16 07:00:00+00:00,-1,33.94,0.6500000000000057,33.28999999999999,6.687864027538301,26.602135972461692,8,2.3773712416717343,0.36827752087828247,
2021-08-16 12:00:00+00:00,2021-08-16 16:00:00+00:00,-1,44.39999999999999,0.519999999999996,43.879999999999995,6.687864027538301,37.19213597246169,4,3.0086455078026892,0.3604318560028494,
2021-08-16 21:00:00+00:00,2021-08-16 22:00:00+00:00,1,-39.779999999999994,1.25,41.029999999999994,6.687864027538301,34.34213597246169,1,-2.0717242553812327,0.4044882818418169,
2021-08-24 02:00:00+00:00,2021-08-24 07:00:00+00:00,-1,38.309999999999995,0.0,38.309999999999995,6.687864027538301,31.622135972461695,5,2.641106284022812,0.3290491965011195,
2021-08-24 14:00:00+00:00,2021-08-24 19:00:00+00:00,-1,42.410000000000004,-1.1700000000000017,43.580000000000005,6.687864027538301,36.8921359724617,5,2.8885464839402997,0.2584382126222267,
2021-08-28 15:00:00+00:00,2021-08-28 17:00:00+00:00,-1,36.129999999999995,-0.6700000000000017,36.8,6.687864027538301,30.112135972461697,2,2.509540519188636,0.28861384675850565,
2021-09-16 11:00:00+00:00,2021-09-16 15:00:00+00:00,1,-40.94,0.0,40.94,6.687864027538301,34.252135972461694,4,-2.1417317265774,0.3290491965011195,
2021-09-16 22:00:00+00:00,2021-09-17 01:00:00+00:00,1,-55.31,-9.629999999999995,45.68000000000001,6.687864027538301,38.9921359724617,3,-3.0089794516540573,-0.25213351696361264,
2021-09-17 19:00:00+00:00,2021-09-18 00:00:00+00:00,1,-57.42999999999999,-10.530000000000001,46.89999999999999,6.687864027538301,40.21213597246169,5,-3.1369241403918795,-0.3064496584089151,
2021-09-18 21:00:00+00:00,2021-09-18 22:00:00+00:00,1,-51.390000000000015,-9.86,41.530000000000015,6.687864027538301,34.84213597246171,1,-2.772402480025631,-0.2660143086663012,
2021-09-19 20:00:00+00:00,2021-09-20 03:00:00+00:00,1,-48.749999999999986,0.0,48.749999999999986,6.687864027538301,42.06213597246168,7,-2.6130751317860765,0.3290491965011195,
2021-09-21 22:00:00+00:00,2021-09-21 23:00:00+00:00,1,-54.790000000000006,-2.1099999999999994,52.68000000000001,6.687864027538301,45.9921359724617,1,-2.9775967921523274,0.2017080204460224,
2021-09-22 15:00:00+00:00,2021-09-22 17:00:00+00:00,1,-48.010000000000005,-7.889999999999986,40.12000000000002,6.687864027538301,33.432135972461715,2,-2.568415193264385,-0.14712231016936136,
2021-09-22 18:00:00+00:00,2021-09-22 23:00:00+00:00,1,-68.43,-4.219999999999999,64.21000000000001,6.687864027538301,57.522135972461705,5,-3.8007880913900167,0.07436684439092531,
2021-09-23 05:00:00+00:00,2021-09-23 06:00:00+00:00,1,-71.91,-90.08,-18.17,6.687864027538301,-24.8578640275383,1,-4.010810504978518,-5.107393049490895,
2021-09-23 07:00:00+00:00,2021-09-23 08:00:00+00:00,1,-103.48,-95.73000000000002,7.749999999999986,6.687864027538301,1.062135972461685,1,-5.916100044343171,-5.448377715230848,
2021-09-23 10:00:00+00:00,2021-09-23 11:00:00+00:00,1,-54.43,-79.78,-25.35,6.687864027538301,-32.037864027538305,1,-2.955870335574206,-4.485774986283548,
2021-09-23 12:00:00+00:00,2021-09-23 13:00:00+00:00,1,-77.92,-89.95,-12.030000000000001,6.687864027538301,-18.7178640275383,1,-4.373521627296591,-5.099547384615462,
2021-09-23 14:00:00+00:00,2021-09-23 15:00:00+00:00,1,-56.83,-100.21000000000001,-43.38000000000001,6.687864027538301,-50.06786402753831,1,-3.100713379428345,-5.718751397091906,
2021-09-23 16:00:00+00:00,2021-09-23 17:00:00+00:00,1,-111.11999999999999,-146.4,-35.280000000000015,6.687864027538301,-41.96786402753832,1,-6.377183733945512,-8.506376478601355,
2021-09-23 18:00:00+00:00,2021-09-23 19:00:00+00:00,1,-134.46,-116.53,17.930000000000007,6.687864027538301,11.242135972461707,1,-7.785782335427015,-6.7036840953000505,
2021-09-23 20:00:00+00:00,2021-09-23 21:00:00+00:00,1,-96.23,-97.53,-1.2999999999999972,6.687864027538301,-7.987864027538298,1,-5.478553349367126,-5.557009998121451,
2021-09-23 22:00:00+00:00,2021-09-23 23:00:00+00:00,1,-95.19000000000001,-77.05000000000001,18.14,6.687864027538301,11.4521359724617,1,-5.415788030363666,-4.321016023899466,
2021-09-24 00:00:00+00:00,2021-09-24 03:00:00+00:00,1,-74.67,-10.13000000000001,64.53999999999999,6.687864027538301,57.85213597246169,3,-4.177380005410778,-0.28230915109989246,
2021-09-24 04:00:00+00:00,2021-09-24 17:00:00+00:00,1,-41.629999999999995,-85.52,-43.89,6.687864027538301,-50.577864027538304,13,-2.183374101685465,-4.832191266168031,
2021-09-24 18:00:00+00:00,2021-09-24 19:00:00+00:00,1,-118.14999999999999,-106.52000000000001,11.629999999999981,6.687864027538301,4.9421359724616805,1,-6.801453149901594,-6.099567899891747,
2021-09-24 20:00:00+00:00,2021-09-24 21:00:00+00:00,1,-109.26999999999998,-92.5,16.769999999999982,6.687864027538301,10.082135972461682,1,-6.265533887641279,-5.253443118710485,
2021-09-24 22:00:00+00:00,2021-09-25 11:00:00+00:00,1,-47.609999999999985,-10.329999999999998,37.27999999999999,6.687864027538301,30.592135972461687,13,-2.54427468595536,-0.29437940475440333,
2021-09-26 19:00:00+00:00,2021-09-26 22:00:00+00:00,1,-42.63000000000001,0.0,42.63000000000001,6.687864027538301,35.942135972461706,3,-2.2437253699580237,0.3290491965011195,
2021-09-27 11:00:00+00:00,2021-09-27 15:00:00+00:00,-1,29.849999999999994,1.289999999999992,28.560000000000002,6.687864027538301,21.872135972461702,4,2.1305345544369723,0.40690233257271874,
2021-09-27 16:00:00+00:00,2021-09-27 21:00:00+00:00,1,-59.41,-13.260000000000005,46.14999999999999,6.687864027538301,39.46213597246169,5,-3.256419651571544,-0.47120862079299836,
2021-09-29 11:00:00+00:00,2021-09-29 15:00:00+00:00,-1,37.34,0.0,37.34,6.687864027538301,30.652135972461704,4,2.5825655537984313,0.3290491965011195,
2021-09-29 17:00:00+00:00,2021-09-29 18:00:00+00:00,1,-74.39,-74.94,-0.5499999999999972,6.687864027538301,-7.237864027538298,1,-4.160481650294462,-4.193674847844369,
2021-09-29 19:00:00+00:00,2021-09-29 21:00:00+00:00,1,-44.93000000000001,-3.4099999999999966,41.52000000000001,6.687864027538301,34.83213597246171,2,-2.3825332869849065,0.12325137169169734,
2021-09-30 03:00:00+00:00,2021-09-30 07:00:00+00:00,1,-38.78999999999999,-74.03,-35.24000000000001,6.687864027538301,-41.92786402753831,4,-2.0119764997914005,-4.1387551937163405,
2021-09-30 15:00:00+00:00,2021-09-30 16:00:00+00:00,1,-66.57,-96.06,-29.49000000000001,6.687864027538301,-36.17786402753831,1,-3.6885347324030584,-5.468293633760791,
2021-09-30 17:00:00+00:00,2021-09-30 18:00:00+00:00,1,-112.27000000000001,-91.94,20.330000000000013,6.687864027538301,13.642135972461713,1,-6.446587692458955,-5.219646408477852,
2021-09-30 19:00:00+00:00,2021-09-30 20:00:00+00:00,1,-49.260000000000005,-11.47999999999999,37.780000000000015,6.687864027538301,31.092135972461715,1,-2.6438542786050823,-0.3637833632678444,
2021-10-01 05:00:00+00:00,2021-10-01 07:00:00+00:00,1,-43.06,6.989999999999995,50.05,6.687864027538301,43.362135972461694,2,-2.269676415315223,0.7509045617262988,True
2021-10-01 15:00:00+00:00,2021-10-01 16:00:00+00:00,1,-73.7,-95.86000000000001,-22.16000000000001,6.796486014051809,-28.95648601405182,1,-4.0716417371138025,-5.387461287768307,
